Grantor EIN,Grantor Name,Recipient EIN,Recipient Name,Cash Grant Amount,Grantor/Recipient Type
237174183,JEWISH COMMUNAL FUND,952504044,JEWISH COMMUNITY FOUNDATION OF SAN DIEGO,"$32,500 ",NonNat80%-to-NonNat80%
237343119,GREATER WASHINGTON COMMUNITY FOUNDATION,135604788,SILVER BAY ASSOCIATION FOR CHRISTIAN CONFERENCES AND TRAINING,"$11,000 ",NonNat80%-to-NonNat80%
237343119,GREATER WASHINGTON COMMUNITY FOUNDATION,222281783,COMMUNITY FOUNDATION OF NEW JERSEY,"$75,000 ",NonNat80%-to-NonNat80%
237343119,GREATER WASHINGTON COMMUNITY FOUNDATION,462368538,SDG IMPACT FUND INC,"$25,000 ",NonNat80%-to-NonNat80%
237343119,GREATER WASHINGTON COMMUNITY FOUNDATION,510235174,LEADERSHIP INSTITUTE,"$20,000 ",NonNat80%-to-NonNat80%
262552404,YHB CHARITABLE ENDOWMENT INC,510235174,LEADERSHIP INSTITUTE,"$20,000 ",NonNat80%-to-NonNat80%
264530730,CEDAR STREET CHARITABLE FOUNDATION INC,201729243,INDIAN RIVER COMMUNITY FOUNDATION INC,"$45,000 ",NonNat80%-to-NonNat80%
310669700,THE GREATER CINCINNATI FOUNDATION,310537488,JEWISH FEDERATION OF GREATER DAYTON INC,"$14,800 ",NonNat80%-to-NonNat80%
310669700,THE GREATER CINCINNATI FOUNDATION,592053655,TOP JEWISH FOUNDATION INC,"$50,000 ",NonNat80%-to-NonNat80%
310997017,THE COMMUNITY FOUNDATION OF LOUISVILLE INC,201729243,INDIAN RIVER COMMUNITY FOUNDATION INC,"$205,550 ",NonNat80%-to-NonNat80%
330378778,ORANGE COUNTY COMMUNITY FOUNDATION,510235174,LEADERSHIP INSTITUTE,"$10,000 ",NonNat80%-to-NonNat80%
330378778,ORANGE COUNTY COMMUNITY FOUNDATION,953510055,CALIFORNIA COMMUNITY FOUNDATION,"$168,333 ",NonNat80%-to-NonNat80%
362167000,THE CHICAGO COMMUNITY TRUST,205205488,SILICON VALLEY COMMUNITY FOUNDATION,"$105,138 ",NonNat80%-to-NonNat80%
362167000,THE CHICAGO COMMUNITY TRUST,222848738,CORNELL UNIVERSITY FOUNDATION,"$19,500 ",NonNat80%-to-NonNat80%
362167000,THE CHICAGO COMMUNITY TRUST,310669700,THE GREATER CINCINNATI FOUNDATION,"$5,172 ",NonNat80%-to-NonNat80%
362167000,THE CHICAGO COMMUNITY TRUST,320160439,FOOD & WATER WATCH,"$326,000 ",NonNat80%-to-NonNat80%
362167000,THE CHICAGO COMMUNITY TRUST,510235174,LEADERSHIP INSTITUTE,"$16,250 ",NonNat80%-to-NonNat80%
362167000,THE CHICAGO COMMUNITY TRUST,581493949,NATL CHRISTIAN CHARITABLE FDN INC,"$12,800 ",NonNat80%-to-NonNat80%
362167000,THE CHICAGO COMMUNITY TRUST,596150746,THE COMMUNITY FOUNDATION FOR NORTHEAST FLORIDA INC,"$171,500 ",NonNat80%-to-NonNat80%
362167000,THE CHICAGO COMMUNITY TRUST,631209631,THE COMMUNITY FOUNDATION OF GREATER BIRMINGHAM,"$7,018 ",NonNat80%-to-NonNat80%
362167000,THE CHICAGO COMMUNITY TRUST,953709639,RANCHO SANTA FE FOUNDATION,"$25,000 ",NonNat80%-to-NonNat80%
371099415,UNIVERSITY OF THE PHILIPPINES MEDICAL ALUMNI SOCIETY IN AMERICA,261427614,MUSIGMAPHI FOUNDATION NFP,"$9,989 ",NonNat80%-to-NonNat80%
382596725,GORDON CHRISTIAN TRUST,581493949,NATL CHRISTIAN CHARITABLE FDN INC,"$17,420,600 ",NonNat80%-to-NonNat80%
411802412,THRIVENT CHARITABLE IMPACT & INVESTING,581493949,NATL CHRISTIAN CHARITABLE FDN INC,"$3,194,173 ",NonNat80%-to-NonNat80%
431758789,ST LOUIS COMMUNITY FOUNDATION INC,166053710,FOUNDATION OF THE STATE UNIVERSITY OF NEW YORK AT BINGHAMTON INC,"$25,000 ",NonNat80%-to-NonNat80%
436049281,JEWISH COMMUNITY FOUNDATION OF GREATER KANSAS CITY,42103559,COMBINED JEWISH PHILANTHROPIES OF GREATER BOSTON INC,$0 ,NonNat80%-to-NonNat80%
462440594,PLEDGELING FOUNDATION,462440594,PLEDGELING FOUNDATION,"$14,040 ",NonNat80%-to-NonNat80%
462440594,PLEDGELING FOUNDATION,953510055,CALIFORNIA COMMUNITY FOUNDATION,"$11,279 ",NonNat80%-to-NonNat80%
474168487,NCF SUPPORTING ORGANIZATION,770552067,NATIONAL COMMUNITY FOUNDATION,"$47,548 ",NonNat80%-to-NonNat80%
481215294,KINGS WAY FOUNDATION,481215294,KINGS WAY FOUNDATION,"$36,755 ",NonNat80%-to-NonNat80%
510515757,CERITY PARTNERS FOUNDATION,943007979,MARIN COMMUNITY FOUNDATION,"$16,000 ",NonNat80%-to-NonNat80%
510515757,CERITY PARTNERS FOUNDATION,956111928,JEWISH COMMUNITY FOUNDATION OF LOS ANGELES,"$81,735 ",NonNat80%-to-NonNat80%
541653165,TIDEWATER JEWISH FOUNDATION INC,135564128,NATIONAL SOCIETY FOR HEBREW DAY SCHOOLS,"$25,000 ",NonNat80%-to-NonNat80%
561380796,TRIANGLE COMMUNITY FOUNDATION INC,561553301,RALEIGH-CARY JEWISH FEDERATION INC,"$18,433 ",NonNat80%-to-NonNat80%
562121992,WACCAMAW COMMUNITY FOUNDATION,562121992,WACCAMAW COMMUNITY FOUNDATION,"$182,024 ",NonNat80%-to-NonNat80%
562121992,WACCAMAW COMMUNITY FOUNDATION,582362123,SOUTH CAROLINA CHRISTIAN FOUNDATION,"$947,712 ",NonNat80%-to-NonNat80%
566037615,THE WINSTON-SALEM FOUNDATION,43795285,SHALLOW FORD FOUNDATION INC,"$23,196 ",NonNat80%-to-NonNat80%
566037615,THE WINSTON-SALEM FOUNDATION,561695787,HIGH POINT COMMUNITY FOUNDATION,"$200,000 ",NonNat80%-to-NonNat80%
566037615,THE WINSTON-SALEM FOUNDATION,566037615,THE WINSTON-SALEM FOUNDATION,"$7,500 ",NonNat80%-to-NonNat80%
566037615,THE WINSTON-SALEM FOUNDATION,566047886,FOUNDATION FOR THE CAROLINAS,"$770,598 ",NonNat80%-to-NonNat80%
566037615,THE WINSTON-SALEM FOUNDATION,581493949,NATL CHRISTIAN CHARITABLE FDN INC,"$30,000 ",NonNat80%-to-NonNat80%
566037615,THE WINSTON-SALEM FOUNDATION,582360356,THE COMMUNITY FOUNDATION OF NORTHWEST GEORGIA INC,"$6,000 ",NonNat80%-to-NonNat80%
566037615,THE WINSTON-SALEM FOUNDATION,815466677,KNIGHTS OF COLUMBUS CHARITABLE FUND INC,"$115,086 ",NonNat80%-to-NonNat80%
581493949,NATL CHRISTIAN CHARITABLE FDN INC,200245876,THE WELLSPRING GROUP,"$268,413 ",NonNat80%-to-NonNat80%
581493949,NATL CHRISTIAN CHARITABLE FDN INC,203752969,CAPSTONE LEGACY FOUNDATION INC,"$21,170 ",NonNat80%-to-NonNat80%
581493949,NATL CHRISTIAN CHARITABLE FDN INC,205652970,COBB COMMUNITY FOUNDATION INC,"$23,950 ",NonNat80%-to-NonNat80%
581493949,NATL CHRISTIAN CHARITABLE FDN INC,237160400,GREATER HOUSTON COMMUNITY FOUNDATION,"$12,500 ",NonNat80%-to-NonNat80%
581493949,NATL CHRISTIAN CHARITABLE FDN INC,262692045,INTO THE FIELD,"$5,384 ",NonNat80%-to-NonNat80%
581493949,NATL CHRISTIAN CHARITABLE FDN INC,263750673,COMMUNITY FOUNDATION OF GREATER HUNTSVILLE,"$10,000 ",NonNat80%-to-NonNat80%
581493949,NATL CHRISTIAN CHARITABLE FDN INC,341935499,HUDSON COMMUNITY FOUNDATION,"$30,250 ",NonNat80%-to-NonNat80%
581493949,NATL CHRISTIAN CHARITABLE FDN INC,411802412,THRIVENT CHARITABLE IMPACT & INVESTING,"$20,000 ",NonNat80%-to-NonNat80%
581493949,NATL CHRISTIAN CHARITABLE FDN INC,455085493,WISEHEART FOUNDATION INC,"$215,017 ",NonNat80%-to-NonNat80%
581493949,NATL CHRISTIAN CHARITABLE FDN INC,510235174,LEADERSHIP INSTITUTE,"$472,970 ",NonNat80%-to-NonNat80%
581493949,NATL CHRISTIAN CHARITABLE FDN INC,562152669,THE COMMUNITY FOUNDATION OF NC EAST INC,"$163,850 ",NonNat80%-to-NonNat80%
581493949,NATL CHRISTIAN CHARITABLE FDN INC,581493949,NATL CHRISTIAN CHARITABLE FDN INC,"$574,280 ",NonNat80%-to-NonNat80%
581493949,NATL CHRISTIAN CHARITABLE FDN INC,581557995,COMMUNITY FOUNDATION FOR NORTHEAST GEORGIA,"$6,000 ",NonNat80%-to-NonNat80%
581493949,NATL CHRISTIAN CHARITABLE FDN INC,581723645,COMMUNITY FOUNDATION OF GREATER MEMPHIS INC,"$510,000 ",NonNat80%-to-NonNat80%
581493949,NATL CHRISTIAN CHARITABLE FDN INC,582362123,SOUTH CAROLINA CHRISTIAN FOUNDATION,"$45,833 ",NonNat80%-to-NonNat80%
581493949,NATL CHRISTIAN CHARITABLE FDN INC,593182886,CENTRAL FLORIDA FOUNDATION,"$6,250 ",NonNat80%-to-NonNat80%
581493949,NATL CHRISTIAN CHARITABLE FDN INC,593498416,GIVERS LEGACY FOUNDATION INC,"$25,115,790 ",NonNat80%-to-NonNat80%
581493949,NATL CHRISTIAN CHARITABLE FDN INC,596150746,THE COMMUNITY FOUNDATION FOR NORTHEAST FLORIDA INC,"$11,500 ",NonNat80%-to-NonNat80%
581493949,NATL CHRISTIAN CHARITABLE FDN INC,621536731,CHATTANOOGA CHRISTIAN COMMUNITY FOUNDATION,"$519,800 ",NonNat80%-to-NonNat80%
581493949,NATL CHRISTIAN CHARITABLE FDN INC,721551621,JOY TO THE WORLD FOUNDATION,"$5,478 ",NonNat80%-to-NonNat80%
581493949,NATL CHRISTIAN CHARITABLE FDN INC,752267767,COMMUNITY FOUNDATION OF NORTH TEXAS (TAX,"$10,000 ",NonNat80%-to-NonNat80%
581493949,NATL CHRISTIAN CHARITABLE FDN INC,753187397,ANABAPTIST FOUNDATION,"$100,336 ",NonNat80%-to-NonNat80%
581493949,NATL CHRISTIAN CHARITABLE FDN INC,812771871,CHARITYVEST INC,"$173,401 ",NonNat80%-to-NonNat80%
581493949,NATL CHRISTIAN CHARITABLE FDN INC,821504018,UNIVERSITY IMPACT,"$250,000 ",NonNat80%-to-NonNat80%
581493949,NATL CHRISTIAN CHARITABLE FDN INC,822328799,VERTUASSETS FOUNDATION INC,"$186,246 ",NonNat80%-to-NonNat80%
581493949,NATL CHRISTIAN CHARITABLE FDN INC,843754469,INTERNATIONAL GENEROSITY FOUNDATION TRUST,"$17,411,810 ",NonNat80%-to-NonNat80%
581493949,NATL CHRISTIAN CHARITABLE FDN INC,850781875,COMMONWEALTH IMPACT FOUNDATION INC,"$215,213 ",NonNat80%-to-NonNat80%
581723645,COMMUNITY FOUNDATION OF GREATER MEMPHIS INC,201729243,INDIAN RIVER COMMUNITY FOUNDATION INC,"$10,000 ",NonNat80%-to-NonNat80%
581723645,COMMUNITY FOUNDATION OF GREATER MEMPHIS INC,510235174,LEADERSHIP INSTITUTE,"$21,000 ",NonNat80%-to-NonNat80%
581723645,COMMUNITY FOUNDATION OF GREATER MEMPHIS INC,561380796,TRIANGLE COMMUNITY FOUNDATION INC,"$40,000 ",NonNat80%-to-NonNat80%
581723645,COMMUNITY FOUNDATION OF GREATER MEMPHIS INC,752267767,COMMUNITY FOUNDATION OF NORTH TEXAS (TAX,"$10,000 ",NonNat80%-to-NonNat80%
581723645,COMMUNITY FOUNDATION OF GREATER MEMPHIS INC,843754469,INTERNATIONAL GENEROSITY FOUNDATION TRUST,"$20,000 ",NonNat80%-to-NonNat80%
593182886,CENTRAL FLORIDA FOUNDATION,581493949,NATL CHRISTIAN CHARITABLE FDN INC,"$133,982 ",NonNat80%-to-NonNat80%
593182886,CENTRAL FLORIDA FOUNDATION,593649871,GIVEWELL COMMUNITY FOUNDATION INC,"$10,672 ",NonNat80%-to-NonNat80%
593263469,BR CHAMBERLAIN FOUNDATION FOR PUBLIC ENRICHMENT,300254793,CHESAPEAKE CHARITIES INC,"$10,000 ",NonNat80%-to-NonNat80%
593498416,GIVERS LEGACY FOUNDATION INC,581493949,NATL CHRISTIAN CHARITABLE FDN INC,"$5,362,080 ",NonNat80%-to-NonNat80%
593498416,GIVERS LEGACY FOUNDATION INC,843754469,INTERNATIONAL GENEROSITY FOUNDATION TRUST,"$3,812,299 ",NonNat80%-to-NonNat80%
596150746,THE COMMUNITY FOUNDATION FOR NORTHEAST FLORIDA INC,593182886,CENTRAL FLORIDA FOUNDATION,"$90,000 ",NonNat80%-to-NonNat80%
621536731,CHATTANOOGA CHRISTIAN COMMUNITY FOUNDATION,581493949,NATL CHRISTIAN CHARITABLE FDN INC,"$997,351 ",NonNat80%-to-NonNat80%
621536731,CHATTANOOGA CHRISTIAN COMMUNITY FOUNDATION,751494062,STEPHEN F AUSTIN STATE UNIVERSITY FOUNDATION INC,"$6,000 ",NonNat80%-to-NonNat80%
621536731,CHATTANOOGA CHRISTIAN COMMUNITY FOUNDATION,843754469,INTERNATIONAL GENEROSITY FOUNDATION TRUST,"$100,000 ",NonNat80%-to-NonNat80%
631209631,THE COMMUNITY FOUNDATION OF GREATER BIRMINGHAM,581493949,NATL CHRISTIAN CHARITABLE FDN INC,"$31,066 ",NonNat80%-to-NonNat80%
752267767,COMMUNITY FOUNDATION OF NORTH TEXAS (TAX,237160400,GREATER HOUSTON COMMUNITY FOUNDATION,"$50,000 ",NonNat80%-to-NonNat80%
752267767,COMMUNITY FOUNDATION OF NORTH TEXAS (TAX,631209631,THE COMMUNITY FOUNDATION OF GREATER BIRMINGHAM,"$50,000 ",NonNat80%-to-NonNat80%
752836123,DALLAS JEWISH COMMUNITY FOUNDATION,880362053,THE PARASOL TAHOE COMMUNITY FOUNDATION,"$327,877 ",NonNat80%-to-NonNat80%
770312582,COMMUNITY FOUNDATION FOR SAN BENITO COUNTY,770312582,COMMUNITY FOUNDATION FOR SAN BENITO COUNTY,"$51,000 ",NonNat80%-to-NonNat80%
770552067,NATIONAL COMMUNITY FOUNDATION,581493949,NATL CHRISTIAN CHARITABLE FDN INC,"$50,000 ",NonNat80%-to-NonNat80%
810519514,ONE VALLEY COMMUNITY FOUNDATION,810519514,ONE VALLEY COMMUNITY FOUNDATION,"$16,813 ",NonNat80%-to-NonNat80%
814476503,VENN FOUNDATION,411802412,THRIVENT CHARITABLE IMPACT & INVESTING,"$164,000 ",NonNat80%-to-NonNat80%
815466677,KNIGHTS OF COLUMBUS CHARITABLE FUND INC,522038242,NATIONAL CATHOLIC COMMUNITY FOUNDATION,"$15,000 ",NonNat80%-to-NonNat80%
821388190,HORIZON COMMUNITY FUNDS OF NORTHERN KENTUCKY,821388190,HORIZON COMMUNITY FUNDS OF NORTHERN KENTUCKY,"$100,000 ",NonNat80%-to-NonNat80%
821504018,UNIVERSITY IMPACT,821504018,UNIVERSITY IMPACT,"$55,782 ",NonNat80%-to-NonNat80%
822328799,VERTUASSETS FOUNDATION INC,455085493,WISEHEART FOUNDATION INC,"$11,975 ",NonNat80%-to-NonNat80%
822328799,VERTUASSETS FOUNDATION INC,581493949,NATL CHRISTIAN CHARITABLE FDN INC,"$10,798,309 ",NonNat80%-to-NonNat80%
823365355,COMMUNITY TRUST OF UTAH,821504018,UNIVERSITY IMPACT,"$1,315,647 ",NonNat80%-to-NonNat80%
843754469,INTERNATIONAL GENEROSITY FOUNDATION TRUST,455342842,NEW BRAUNFELS AREA COMMUNITY FOUNDATION,"$146,073 ",NonNat80%-to-NonNat80%
843754469,INTERNATIONAL GENEROSITY FOUNDATION TRUST,593498416,GIVERS LEGACY FOUNDATION INC,"$945,000 ",NonNat80%-to-NonNat80%
843815117,UNCOMMON CHARITABLE IMPACT INC,581493949,NATL CHRISTIAN CHARITABLE FDN INC,"$2,668,926 ",NonNat80%-to-NonNat80%
860718936,JEWISH COMMUNITY FOUNDATION OF SOUTHERN ARIZONA,956111928,JEWISH COMMUNITY FOUNDATION OF LOS ANGELES,"$2,000,000 ",NonNat80%-to-NonNat80%
863667928,FAITHFUL JOURNEY FOUNDATION,825070897,THE SIGNATRY CHARITABLE TRUST,"$39,448 ",NonNat80%-to-NonNat80%
920155067,THE ALASKA COMMUNITY FOUNDATION,237160400,GREATER HOUSTON COMMUNITY FOUNDATION,"$44,389 ",NonNat80%-to-NonNat80%
941156533,JEWISH COMMUNITY FEDERATION OF SAN FRANCISCO THE PENINSULA MARIN & SONOMA,42103559,COMBINED JEWISH PHILANTHROPIES OF GREATER BOSTON INC,"$12,000 ",NonNat80%-to-NonNat80%
941156533,JEWISH COMMUNITY FEDERATION OF SAN FRANCISCO THE PENINSULA MARIN & SONOMA,942686530,HORIZONS FOUNDATION,"$2,000,500 ",NonNat80%-to-NonNat80%
941156533,JEWISH COMMUNITY FEDERATION OF SAN FRANCISCO THE PENINSULA MARIN & SONOMA,952504044,JEWISH COMMUNITY FOUNDATION OF SAN DIEGO,"$8,875 ",NonNat80%-to-NonNat80%
942686530,HORIZONS FOUNDATION,941156533,JEWISH COMMUNITY FEDERATION OF SAN FRANCISCO THE PENINSULA MARIN & SONOMA,"$10,000 ",NonNat80%-to-NonNat80%
943007979,MARIN COMMUNITY FOUNDATION,205205488,SILICON VALLEY COMMUNITY FOUNDATION,"$10,000 ",NonNat80%-to-NonNat80%
943007979,MARIN COMMUNITY FOUNDATION,941156533,JEWISH COMMUNITY FEDERATION OF SAN FRANCISCO THE PENINSULA MARIN & SONOMA,"$1,068,320 ",NonNat80%-to-NonNat80%
946070996,EAST BAY COMMUNITY FOUNDATION,953510055,CALIFORNIA COMMUNITY FOUNDATION,"$75,000 ",NonNat80%-to-NonNat80%
952504044,JEWISH COMMUNITY FOUNDATION OF SAN DIEGO,330216692,COASTAL COMMUNITY FOUNDATION,"$21,900 ",NonNat80%-to-NonNat80%
952504044,JEWISH COMMUNITY FOUNDATION OF SAN DIEGO,840794536,YAMPA VALLEY COMMUNITY FOUNDATION,"$35,000 ",NonNat80%-to-NonNat80%
952504044,JEWISH COMMUNITY FOUNDATION OF SAN DIEGO,952504044,JEWISH COMMUNITY FOUNDATION OF SAN DIEGO,"$409,867 ",NonNat80%-to-NonNat80%
953510055,CALIFORNIA COMMUNITY FOUNDATION,330378778,ORANGE COUNTY COMMUNITY FOUNDATION,"$431,619 ",NonNat80%-to-NonNat80%
953510055,CALIFORNIA COMMUNITY FOUNDATION,330771222,BARRIO LOGAN COLLEGE INSTITUTE,"$100,000 ",NonNat80%-to-NonNat80%
953510055,CALIFORNIA COMMUNITY FOUNDATION,362167000,THE CHICAGO COMMUNITY TRUST,"$100,000 ",NonNat80%-to-NonNat80%
953510055,CALIFORNIA COMMUNITY FOUNDATION,752267767,COMMUNITY FOUNDATION OF NORTH TEXAS (TAX,"$100,000 ",NonNat80%-to-NonNat80%
953510055,CALIFORNIA COMMUNITY FOUNDATION,943007979,MARIN COMMUNITY FOUNDATION,"$25,000 ",NonNat80%-to-NonNat80%
953510055,CALIFORNIA COMMUNITY FOUNDATION,952504044,JEWISH COMMUNITY FOUNDATION OF SAN DIEGO,"$2,015,000 ",NonNat80%-to-NonNat80%
953510055,CALIFORNIA COMMUNITY FOUNDATION,953510055,CALIFORNIA COMMUNITY FOUNDATION,"$699,408 ",NonNat80%-to-NonNat80%
953645825,JEWISH COMMUNITY FOUNDATION OF ORANGE COUNTY,953645825,JEWISH COMMUNITY FOUNDATION OF ORANGE COUNTY,"$334,239 ",NonNat80%-to-NonNat80%
953709639,RANCHO SANTA FE FOUNDATION,330216692,COASTAL COMMUNITY FOUNDATION,"$88,393 ",NonNat80%-to-NonNat80%
953709639,RANCHO SANTA FE FOUNDATION,510235174,LEADERSHIP INSTITUTE,"$11,000 ",NonNat80%-to-NonNat80%
953709639,RANCHO SANTA FE FOUNDATION,581493949,NATL CHRISTIAN CHARITABLE FDN INC,"$101,000 ",NonNat80%-to-NonNat80%
953709639,RANCHO SANTA FE FOUNDATION,952504044,JEWISH COMMUNITY FOUNDATION OF SAN DIEGO,"$5,800 ",NonNat80%-to-NonNat80%
956111928,JEWISH COMMUNITY FOUNDATION OF LOS ANGELES,135564128,NATIONAL SOCIETY FOR HEBREW DAY SCHOOLS,"$10,000 ",NonNat80%-to-NonNat80%
956111928,JEWISH COMMUNITY FOUNDATION OF LOS ANGELES,872389502,GRAPEVINE GIVING FOUNDATION,"$10,000 ",NonNat80%-to-NonNat80%
956111928,JEWISH COMMUNITY FOUNDATION OF LOS ANGELES,941156533,JEWISH COMMUNITY FEDERATION OF SAN FRANCISCO THE PENINSULA MARIN & SONOMA,"$13,800 ",NonNat80%-to-NonNat80%
956111928,JEWISH COMMUNITY FOUNDATION OF LOS ANGELES,952504044,JEWISH COMMUNITY FOUNDATION OF SAN DIEGO,"$16,000 ",NonNat80%-to-NonNat80%
956111928,JEWISH COMMUNITY FOUNDATION OF LOS ANGELES,953510055,CALIFORNIA COMMUNITY FOUNDATION,"$155,080 ",NonNat80%-to-NonNat80%
